ProductName,SKUNumber,Collection,BRAND,Market Segment,SKUPrice,ProductPrice,ProductSize,ProductStructure,ProductType,ProductType2,ProductDescription,ProductSpecies,ProductColor,ProductWidth,ProductLength,ProductThickness,ProductInstallType,ProductSqFtPerBox,ProductWarranty,ProductBevel,ProductTexture,ProductHardness,ProductShade,ProductWeight,ProductEnvironmentalRating,ProductFinish,ProductWaterproof,ProductPatternRepeat,ProductEdgeEndShape,ProductLook,ProductWearlayer,ProductGlossLevel,ProductLivingRoom,ProductBedroom,ProductKitchen,ProductBathroom,ProductPets,ProductChildren,ProductHighTraffic,ProductTextureFilter,ProductPriceFilter,ProductSpeciesFilter,ProductShadeFilter,ProductLookFilter,ProductGlossLevelFilter
Bar Harbor,CWH-1677,Liberty,Audacity,NA,9.990000000,NA,"7.56"" x 48.62""",Rigid Core,Vinyl Plank & Tile,Waterproof,,,1,"7.56""","48.62""",5mm + 1mm attached pad,Float,25.52,"Limited Lifetime Residential, 15 Year Limited Commerical",Painted Bevel,Medium Texture,,Light,44.7 lbs/ctn,,,100% Waterproof,,Bevel,,22 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
Meridian,CWH-5736,Liberty,Audacity,NA,9.990000000,NA,"7.56"" x 48.62""",Rigid Core,Vinyl Plank & Tile,Waterproof,,,1,"7.56""","48.62""",5mm + 1mm attached pad,Float,25.52,"Limited Lifetime Residential, 15 Year Limited Commerical",Painted Bevel,Medium Texture,,Medium,44.7 lbs/ctn,,,100% Waterproof,,Bevel,,22 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Wood,Matte
Caldwell,EWH-5619,Liberty,Audacity,NA,9.990000000,NA,"7.56"" x 48.62""",Rigid Core,Vinyl Plank & Tile,Waterproof,,,1,"7.56""","48.62""",5mm + 1mm attached pad,Float,25.52,"Limited Lifetime Residential, 15 Year Limited Commerical",Painted Bevel,Medium Texture,,Light,44.7 lbs/ctn,,,100% Waterproof,,Bevel,,22 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
Sandpoint,EWH-5776,Liberty,Audacity,NA,9.990000000,NA,"7.56"" x 48.62""",Rigid Core,Vinyl Plank & Tile,Waterproof,,,1,"7.56""","48.62""",5mm + 1mm attached pad,Float,25.52,"Limited Lifetime Residential, 15 Year Limited Commerical",Painted Bevel,Medium Texture,,Light,44.7 lbs/ctn,,,100% Waterproof,,Bevel,,22 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
Bay Engineered,EPTO4BAYB,Avondale,Azalea Lane,NA,9.990000000,$$,"4"" x RL up to 6.5'",Engineered,Hardwood,,,Oak,1,"4""",,"1/2""","Glue, Staple, Float",40,"50 Year Residential, 5 Year Light Commercial",,Smooth,,Medium,,,UV-Cured Aluminum Oxide/urethane,,,,,3 mm,Low Gloss,True,True,True,False,False,True,True,Smooth,PriceLevel2,White Oak,Medium,Wood,Low Gloss
Cove Engineered,EPTO4COBE,Avondale,Azalea Lane,NA,9.990000000,$$,"4"" x RL up to 6.5'",Engineered,Hardwood,,,Oak,1,"4""",,"1/2""","Glue, Staple, Float",40,"50 Year Residential, 5 Year Light Commercial",,Smooth,,Medium,,,UV-Cured Aluminum Oxide/urethane,,,,,3 mm,Low Gloss,True,True,True,False,False,True,True,Smooth,PriceLevel2,White Oak,Medium,Wood,Low Gloss
Porch Engineered,EPTO4POCHE,Avondale,Azalea Lane,NA,9.990000000,$$,"4"" x RL up to 6.5'",Engineered,Hardwood,,,Oak,1,"4""",,"1/2""","Glue, Staple, Float",40,"50 Year Residential, 5 Year Light Commercial",,Smooth,,Medium,,,UV-Cured Aluminum Oxide/urethane,,,,,3 mm,Low Gloss,True,True,True,False,False,True,True,Smooth,PriceLevel2,White Oak,Medium,Wood,Low Gloss
Quill Engineered,EPTO4QULB,Avondale,Azalea Lane,NA,9.990000000,$$,"4"" x RL up to 6.5'",Engineered,Hardwood,,,Oak,1,"4""",,"1/2""","Glue, Staple, Float",40,"50 Year Residential, 5 Year Light Commercial",,Smooth,,Dark,,,UV-Cured Aluminum Oxide/urethane,,,,,3 mm,Low Gloss,True,True,True,False,False,True,True,Smooth,PriceLevel2,Red Oak,Dark,Wood,Low Gloss
Bay Solid,HP41BAYB,Avondale,Azalea Lane,NA,9.990000000,$$,"4"" x RL up to 6.5'",Solid,Hardwood,,,Oak,1,"4""",,"3/4""",Nail or Staple,25,"50 Year Residential, 5 Year Light Commercial",,Smooth,,Medium,,,UV-Cured Aluminum Oxide/urethane,,,,,,Low Gloss,True,True,True,False,False,True,True,Smooth,PriceLevel2,White Oak,Medium,Wood,Low Gloss
Cove Solid,HP41COVB,Avondale,Azalea Lane,NA,9.990000000,$$,"4"" x RL up to 6.5'",Solid,Hardwood,,,Oak,1,"4""",,"3/4""",Nail or Staple,25,"50 Year Residential, 5 Year Light Commercial",,Smooth,,Medium,,,UV-Cured Aluminum Oxide/urethane,,,,,,Low Gloss,True,True,True,False,False,True,True,Smooth,PriceLevel2,White Oak,Medium,Wood,Low Gloss
Porch Solid,HP41POCHB,Avondale,Azalea Lane,NA,9.990000000,$$,"4"" x RL up to 6.5'",Solid,Hardwood,,,Oak,1,"4""",,"3/4""",Nail or Staple,25,"50 Year Residential, 5 Year Light Commercial",,Smooth,,Medium,,,UV-Cured Aluminum Oxide/urethane,,,,,,Low Gloss,True,True,True,False,False,True,True,Smooth,PriceLevel2,White Oak,Medium,Wood,Low Gloss
Quill Solid,HP41QULB,Avondale,Azalea Lane,NA,9.990000000,$$,"4"" x RL up to 6.5'",Solid,Hardwood,,,Oak,1,"4""",,"3/4""",Nail or Staple,25,"50 Year Residential, 5 Year Light Commercial",,Smooth,,Dark,,,UV-Cured Aluminum Oxide/urethane,,,,,,Low Gloss,True,True,True,False,False,True,True,Smooth,PriceLevel2,Red Oak,Dark,Wood,Low Gloss
DAPPLE,AZEVCAN983,Camden,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-71""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"1/2""","Glue, Staple, Float",19.18,"50 Year Residential, 5 Year Light Commercial",,Wire Brushed,,Light,,,Ultra Clear Transparent Finish ,,,,,1.2 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Oak,Light,Wood,Matte
FLAXEN,AZEVCCO412,Camden,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-71""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"1/2""","Glue, Staple, Float",19.18,"50 Year Residential, 5 Year Light Commercial",,Wire Brushed,,Medium,,,Ultra Clear Transparent Finish ,,,,,1.2 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Oak,Medium,Wood,Matte
STEEPLECHASE,AZEVCMA429,Camden,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-71""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"1/2""","Glue, Staple, Float",19.18,"50 Year Residential, 5 Year Light Commercial",,Wire Brushed,,Light,,,Ultra Clear Transparent Finish ,,,,,1.2 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Oak,Light,Wood,Matte
THOROUGHBRED,AZEVCOL443,Camden,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-71""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"1/2""","Glue, Staple, Float",19.18,"50 Year Residential, 5 Year Light Commercial",,Wire Brushed,,Medium,,,Ultra Clear Transparent Finish ,,,,,1.2 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Oak,Medium,Wood,Matte
PALOMINO,AZEVCST405,Camden,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-71""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"1/2""","Glue, Staple, Float",19.18,"50 Year Residential, 5 Year Light Commercial",,Wire Brushed,,Medium,,,Ultra Clear Transparent Finish ,,,,,1.2 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Oak,Medium,Wood,Matte
DERBY,AZEVCTR450,Camden,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-71""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"1/2""","Glue, Staple, Float",19.18,"50 Year Residential, 5 Year Light Commercial",,Wire Brushed,,Medium,,,Ultra Clear Transparent Finish ,,,,,1.2 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Oak,Medium,Wood,Matte
CAMELLIA,VACA2296,Hampton Meadows,Azalea Lane,NA,9.990000000,$$,"6 1/2"" x Random Lengths: 15""-74.8""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"9/16""","Glue, Staple, Float",20.25,"50 Year Residential, 5 Year Commercial",,Wire Brushed,,Light,39.46 lbs,,Ultra Clear Transparent Finish ,,,,,4 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel2,French Oak,Light,Wood,Matte
DOXEY,VADO2289,Hampton Meadows,Azalea Lane,NA,9.990000000,$$,"6 1/2"" x Random Lengths: 15""-74.8""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"9/16""","Glue, Staple, Float",20.25,"50 Year Residential, 5 Year Commercial",,Wire Brushed,,Dark,39.46 lbs,,Ultra Clear Transparent Finish ,,,,,4 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel2,French Oak,Dark,Wood,Matte
HONEYSUCKLE,VAHO2265,Hampton Meadows,Azalea Lane,NA,9.990000000,$$,"6 1/2"" x Random Lengths: 15""-74.8""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"9/16""","Glue, Staple, Float",20.25,"50 Year Residential, 5 Year Commercial",,Wire Brushed,,Medium,39.46 lbs,,Ultra Clear Transparent Finish ,,,,,4 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel2,French Oak,Medium,Wood,Matte
JASMINE,VAJA2272,Hampton Meadows,Azalea Lane,NA,9.990000000,$$,"6 1/2"" x Random Lengths: 15""-74.8""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"9/16""","Glue, Staple, Float",20.25,"50 Year Residential, 5 Year Commercial",,Wire Brushed,,Light,39.46 lbs,,Ultra Clear Transparent Finish ,,,,,4 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel2,French Oak,Light,Wood,Matte
LILY,VALI2258,Hampton Meadows,Azalea Lane,NA,9.990000000,$$,"6 1/2"" x Random Lengths: 15""-74.8""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"9/16""","Glue, Staple, Float",20.25,"50 Year Residential, 5 Year Commercial",,Wire Brushed,,Light,39.46 lbs,,Ultra Clear Transparent Finish ,,,,,4 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel2,French Oak,Light,Wood,Matte
AUGUSTA,VARI8616,Hampton Meadows,Azalea Lane,NA,9.990000000,$$,"6 1/2"" x Random Lengths: 15""-74.8""",Engineered,Hardwood,,,Oak,1,"6 1/2""",,"9/16""","Glue, Staple, Float",20.25,"50 Year Residential, 5 Year Commercial",,Wire Brushed,,Medium,39.46 lbs,,Ultra Clear Transparent Finish ,,,,,4 mm,Matte,True,True,True,False,False,True,True,Wire Brushed,PriceLevel2,French Oak,Medium,Wood,Matte
Glacier,U4500D1950,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,3.5 mm,Float,35.89,"20 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Biscayne,U4500D2390,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,3.5 mm,Float,35.89,"20 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Grand Canyon,U4500D2760,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,3.5 mm,Float,35.89,"20 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Zion,U4500D3430,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,3.5 mm,Float,35.89,"20 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Everglades,U4500D5460,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,3.5 mm,Float,35.89,"20 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Olympic,U4500D5880,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,3.5 mm,Float,35.89,"20 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Sequoia,U4500D6890,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,3.5 mm,Float,35.89,"20 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Dark,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low Gloss
Pisgah,U5000D2570,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,4.0 mm,Float,33.32,"25 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Light,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Light,Wood,Low Gloss
Joshua Tree,U5000D2740,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,4.0 mm,Float,33.32,"25 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Sedona,U5000D2970,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,4.0 mm,Float,33.32,"25 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Whitefish,U5000D5330,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,4.0 mm,Float,33.32,"25 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Light,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Light,Wood,Low Gloss
Big Sky,U5000D7880,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,4.0 mm,Float,33.32,"25 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Teton,U5000D8280,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,4.0 mm,Float,33.32,"25 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Jackson Hole,U5000D8850,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,4.0 mm,Float,33.32,"25 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Big Bend,U5000D9120,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,4.0 mm,Float,33.32,"25 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Dark,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Dark,Wood,Low Gloss
Denali,U4500D2340,Park,Azalea Lane,NA,9.990000000,$,"7.7"" x 48""",Rigid Core,Waterproof,,,,1,"7.7""",,3.5 mm,Float,35.89,"20 Year Residential, 10 Year Light Commercial",Microbevel ,Overall Embossing,,Light,,,,Waterproof,,Microbevel,,12 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Light,Wood,Low Gloss
CHESTNUT ,WPCT193C,Windsor Park,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Staple, Float",25.57,"50 Year Residential, 5 Year Light Commercial",,"Rotary Cut, Wire Brushed",,Medium,33.95 lbs,,Urethane with Aluminum Oxide,,,,,1 mm,Low Gloss,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Hickory,Medium,Wood,Low Gloss
GRAYSTONE ,WPGS209C,Windsor Park,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Staple, Float",25.57,"50 Year Residential, 5 Year Light Commercial",,"Rotary Cut, Wire Brushed",,Dark,33.95 lbs,,Urethane with Aluminum Oxide,,,,,1 mm,Low Gloss,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Hickory,Dark,Wood,Low Gloss
POWDER,WPPO223C,Windsor Park,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Staple, Float",25.57,"50 Year Residential, 5 Year Light Commercial",,"Rotary Cut, Wire Brushed",,Light,33.95 lbs,,Urethane with Aluminum Oxide,,,,,1 mm,Low Gloss,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Hickory,Light,Wood,Low Gloss
SMOKEY ASH,WPSA186C,Windsor Park,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Staple, Float",25.57,"50 Year Residential, 5 Year Light Commercial",,"Rotary Cut, Wire Brushed",,Dark,33.95 lbs,,Urethane with Aluminum Oxide,,,,,1 mm,Low Gloss,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Hickory,Dark,Wood,Low Gloss
THISTLE,WPTH216T,Windsor Park,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Staple, Float",25.57,"50 Year Residential, 5 Year Light Commercial",,"Rotary Cut, Wire Brushed",,Medium,33.95 lbs,,Urethane with Aluminum Oxide,,,,,1 mm,Low Gloss,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Hickory,Medium,Wood,Low Gloss
WHEAT,WPWH179C,Windsor Park,Azalea Lane,NA,9.990000000,$,"6 1/2"" x Random Lengths: 15""-48""",Engineered,Hardwood,,,Hickory,1,"6 1/2""",,"3/8""","Glue, Staple, Float",25.57,"50 Year Residential, 5 Year Light Commercial",,"Rotary Cut, Wire Brushed",,Light,33.95 lbs,,Urethane with Aluminum Oxide,,,,,1 mm,Low Gloss,True,True,True,False,False,True,True,Wire Brushed,PriceLevel1,Hickory,Light,Wood,Low Gloss
O'Connor,U5500D2510,Writers,Azalea Lane,NA,9.990000000,$,"7.7"" x 60""",Rigid Core,Waterproof,,,,1,"7.7""",,4.5 mm,Float,28.84,"30 Year Residential, 15 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Painted Bevels,,20 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Powell,U5500D6350,Writers,Azalea Lane,NA,9.990000000,$,"7.7"" x 60""",Rigid Core,Waterproof,,,,1,"7.7""",,4.5 mm,Float,28.84,"30 Year Residential, 15 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Painted Bevels,,20 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
Whitman,U5500D6660,Writers,Azalea Lane,NA,9.990000000,$,"7.7"" x 60""",Rigid Core,Waterproof,,,,1,"7.7""",,4.5 mm,Float,28.84,"30 Year Residential, 15 Year Light Commercial",Microbevel ,Overall Embossing,,Medium,,,,Waterproof,,Painted Bevels,,20 mil ,Low Gloss,True,True,True,True,True,True,True,,PriceLevel1,,Medium,Wood,Low Gloss
REALIST PEANUT ,50035867,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Light,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
MINIMALIST BUTTER,50035869,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Light,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
CASHMERE,50035870,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Light,3.62 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Pattern,Matte
VELVET,50035871,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Dark,3.62 lbs/sy,,,100% Waterproof," 39.37""X 39.37""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,Pattern,Matte
IMPRESSIONIST SPICE ,50035872,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Medium,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,"Wood, Distressed Wood",Matte
LACE,50035873,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Light,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
CORDUROY,50035874,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Light,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
MODERNIST LATTE,50035874,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Medium,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,"Distressed Wood, Wood",Matte
BATISTE,50035875,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Light,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Wood,Matte
EXPRESSIONIST ASH ,50035875,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Medium,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,"Distressed Wood, Wood",Matte
LODEN,50035876,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Medium,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Medium,Wood,Matte
REALIST CHOCOLATE ,50035876,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Dark,3.62 lbs/sy,,,100% Waterproof," 39.37""X 59.10""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,"Wood, Distressed Wood",Matte
LEATHER,50035877,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Dark,3.62 lbs/sy,,,100% Waterproof," 39.37""X 78.7""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Dark,Stone,Matte
CREPE,50035878,BlackTex HD,Beauflor,NA,9.990000000,$$,,Textile Cushion Vinyl,Vinyl Sheet,,,,1,"13'2""",,110 Gauge,Direct Glue or Float,,"Lifetime Limited Residential, 10 Year Limited Light Commercial",,Medium Texture,,Light,3.62 lbs/sy,,,100% Waterproof," 39.37""X 78.7""",,,16 mil,Matte,True,True,True,True,True,True,True,,PriceLevel2,,Light,Stone,Matte
